dates,shore,Hs,Tp,Dir,Eng,,,real_dates
1/10/2010,382.4284754,1.9947257,9.97926,238.52989,19.45632375,,,
2/10/2010,382.4765674,1.7522464,13.020847,236.17575,19.58960453,,,
3/10/2010,382.5225384,1.6763524,8.639038,233.8436,11.89575759,,,
4/10/2010,382.566374,1.7426045,6.4171076,234.43883,9.548454081,,,
5/10/2010,382.6080649,1.6953497,6.407656,235.55919,9.024306887,,,
6/10/2010,382.6476073,1.4678583,9.394829,235.89668,9.918665073,,,
7/10/2010,382.6850028,1.4691949,8.319614,239.2241,8.799501736,,,
8/10/2010,382.7202589,1.5511032,11.379817,240.00905,13.41568171,,,
9/10/2010,382.7533887,2.1314304,10.386797,239.44543,23.12171455,,,
10/10/2010,382.7844117,2.3070846,9.166478,238.23296,23.90702969,,,
11/10/2010,382.8133537,2.5048866,13.625995,235.01207,41.89290185,,,
12/10/2010,382.8402468,2.1955824,11.545352,234.91034,27.27110528,,,
13/10/2010,382.8651299,1.8203124,8.26625,232.68747,13.42135831,,,
14/10/2010,382.8880485,1.5835611,9.095548,235.1736,11.17621119,,,
15/10/2010,382.9090552,1.4368325,7.657856,237.45213,7.746679014,,,
16/10/2010,382.9282097,1.455257,6.820635,237.34628,7.077832543,,,
17/10/2010,382.9455787,1.78795,9.352633,241.56726,14.65010415,,,
18/10/2010,382.9612363,2.1907136,6.6746697,240.31561,15.69629195,,,
19/10/2010,382.9752641,1.993771,8.383289,238.52715,16.32905559,,,
20/10/2010,382.9877508,2.1990192,6.3281345,238.02814,14.99442526,,,
21/10/2010,382.9987929,2.4232647,6.67782,234.61136,19.21465099,,,
22/10/2010,383.0084941,2.397203,9.933628,235.31175,27.97136094,,,
23/10/2010,383.0169656,2.1278028,9.8213625,237.27618,21.78866256,,,
24/10/2010,383.0243261,1.6521044,6.9790096,236.53934,9.333936703,,,
25/10/2010,383.0307014,1.316834,7.308266,236.32695,6.209726729,,,
26/10/2010,383.0362247,1.3728714,6.6797295,235.9716,6.168998596,,,
27/10/2010,383.041036,1.4430377,7.4569993,236.09395,7.608788935,,,
28/10/2010,383.0452824,1.3281941,7.0762877,236.19843,6.116805274,,,
29/10/2010,383.0491173,1.2637558,8.430925,237.00261,6.597776953,,,
30/10/2010,383.0527009,1.2010359,8.021861,235.84651,5.670001718,,,
31/10/2010,383.056199,0.9223756,12.280521,234.86223,5.11951104,,,
1/11/2010,383.0597834,0.70920396,13.735111,235.68979,3.385092631,,,
2/11/2010,383.0636315,0.90414196,14.630375,236.9002,5.860366639,,,
3/11/2010,383.0679252,1.0123985,15.059677,237.1607,7.563359145,,,
4/11/2010,383.0728515,1.2507727,15.520197,237.04248,11.89734613,,,
5/11/2010,383.0786011,1.8505746,10.167134,236.31253,17.06113115,,,
6/11/2010,383.0853686,1.8907651,13.120798,234.3481,22.98431073,,,
7/11/2010,383.0933518,1.6633692,13.753535,231.04611,18.64608794,,,
8/11/2010,383.1027524,1.1980765,11.127123,229.19028,7.826148209,,,
9/11/2010,383.1137759,0.8592738,10.839012,227.44305,3.921470182,,,
10/11/2010,383.1266289,0.8226155,10.451617,231.21794,3.46555937,,,
11/11/2010,383.1415164,1.2865717,9.249532,237.74907,7.50211691,,,
12/11/2010,383.1586372,1.4409375,13.482608,236.41287,13.71703591,,,
13/11/2010,383.1781789,1.4863784,9.405425,235.40385,10.18200429,,,
14/11/2010,383.2003136,1.4006516,7.1900816,234.83818,6.911783763,,,
15/11/2010,383.2251933,1.4948747,9.037124,237.237,9.895458115,,,
16/11/2010,383.2529474,1.4457107,9.163423,235.98398,9.384618133,,,
17/11/2010,383.283681,1.2308207,7.5324163,235.75922,5.591392477,,,
18/11/2010,383.3174755,1.1691507,6.627797,235.38667,4.439215888,,,
19/11/2010,383.3543913,1.2499135,7.3226814,237.26381,5.605652044,,,
20/11/2010,383.3944713,1.7426045,11.765205,238.68936,17.50625464,,,
21/11/2010,383.4377465,2.1222658,8.836267,237.8123,19.50134032,,,
22/11/2010,383.4842401,2.081598,10.197492,235.72623,21.6512601,,,
23/11/2010,383.5339708,1.9614086,9.029487,235.21828,17.02140117,,,
24/11/2010,383.5869522,1.8752998,8.292885,234.93234,14.29035895,,,
25/11/2010,383.6431932,1.7771626,6.8489876,234.48694,10.59929037,,,
26/11/2010,383.702698,1.7802174,8.030835,232.9473,12.47104557,,,
27/11/2010,383.7654656,1.4912472,7.9356575,236.30634,8.647255238,,,
28/11/2010,383.8314905,1.4524887,8.906433,236.82803,9.207154057,,,
29/11/2010,383.9007619,1.523705,11.666687,237.2693,13.27227623,,,
30/11/2010,383.9732646,1.4510567,7.7484517,237.59236,7.99428774,,,
1/12/2010,384.0489782,1.5483347,8.283911,237.62122,9.73108348,,,
2/12/2010,384.1278774,1.6180236,8.784334,237.1236,11.26872094,,,
3/12/2010,384.2099323,1.5799334,10.121502,236.90227,12.37994188,,,
4/12/2010,384.295108,1.4121072,7.1252613,235.6616,6.961971008,,,
5/12/2010,384.3833647,1.3565471,7.788738,232.32938,7.023165938,,,
6/12/2010,384.4746581,1.3456641,6.8993926,231.72795,6.121815988,,,
7/12/2010,384.5689389,1.487524,7.21452,234.69315,7.822246266,,,
8/12/2010,384.6661502,1.511772,8.5970335,233.70062,9.627583498,,,
9/12/2010,384.766223,1.4311047,12.807199,231.23993,12.85266103,,,
10/12/2010,384.869071,1.1476712,11.235761,228.63216,7.251594978,,,
11/12/2010,384.974587,1.467763,8.046873,239.30797,8.494446754,,,
12/12/2010,385.0826404,0.9475782,10.1829815,251.69937,4.480238733,,,
13/12/2010,385.1930772,1.192444,8.474075,239.54854,5.904244977,,,
14/12/2010,385.3057217,1.1952125,10.003318,239.21724,7.002133846,,,
15/12/2010,385.4203793,1.2126824,6.4457464,237.6604,4.64476177,,,
16/12/2010,385.5368414,1.140416,8.797127,235.74615,5.606134919,,,
17/12/2010,385.6548897,0.8842854,12.157469,234.71376,4.658264668,,,
18/12/2010,385.7743013,0.80944145,11.703822,238.2529,3.757462615,,,
19/12/2010,385.894853,1.001611,12.59899,238.71411,6.193412156,,,
20/12/2010,386.0163244,0.9419458,11.811219,237.7848,5.135025802,,,
21/12/2010,386.1384995,1.1571223,12.444052,246.18552,8.164252427,,,
22/12/2010,386.2611669,1.6478086,8.523048,249.47032,11.3397778,,,
23/12/2010,386.3841185,1.7987375,8.097946,238.34775,12.83827086,,,
24/12/2010,386.5071472,1.685326,9.345664,235.0265,13.00690849,,,
25/12/2010,386.6300475,1.9546306,11.077195,235.5324,20.73744599,,,
26/12/2010,386.7526167,1.9823153,8.838654,236.26097,17.0187508,,,
27/12/2010,386.8746553,1.6824621,7.0027804,235.17429,9.713084508,,,
28/12/2010,386.9959681,2.024033,8.042577,236.26991,16.14457012,,,
29/12/2010,387.1163647,2.0565865,8.537941,236.9442,17.69469946,,,
30/12/2010,387.2356603,1.7258028,6.330139,235.6843,9.238291574,,,
31/12/2010,387.3536766,1.5989308,7.1804395,237.33667,8.995109284,,,
1/01/2011,387.4702416,1.7529147,8.60553,238.06113,12.95672583,,,
2/01/2011,387.5851912,1.4459971,7.902436,236.95175,8.096399162,,,
3/01/2011,387.6983686,1.312729,7.5894084,239.0179,6.408467154,,,
4/01/2011,387.8096256,1.5190272,13.274209,237.96489,15.00844964,,,
5/01/2011,387.9188223,1.6679515,14.1765375,237.13527,19.32560451,,,
6/01/2011,388.0258276,1.4357824,12.865813,235.85269,12.99602582,,,
7/01/2011,388.1305195,1.2593645,10.296392,234.5433,8.00173275,,,
8/01/2011,388.2327851,1.2955455,10.271094,231.90804,8.447304008,,,
9/01/2011,388.3325208,1.0809418,10.575817,231.60423,6.055006728,,,
10/01/2011,388.4296323,0.7924488,10.875574,236.54553,3.346498942,,,
11/01/2011,388.5240344,0.9702987,10.100786,238.78146,4.65974498,,,
12/01/2011,388.6156515,1.0571711,10.451904,237.18613,5.723768453,,,
13/01/2011,388.7044167,1.2642331,7.6013412,234.08621,5.953064947,,,
14/01/2011,388.7902724,1.267097,6.3971553,230.61789,5.032719196,,,
15/01/2011,388.8731697,1.1449028,6.9632583,233.30884,4.472453362,,,
16/01/2011,388.9530684,0.9698214,9.5929165,235.2114,4.421099308,,,
17/01/2011,389.0299367,0.97764945,7.4973807,235.12274,3.511332567,,,
18/01/2011,389.1037511,1.0305367,9.456689,240.24756,4.921099115,,,
19/01/2011,389.1744957,1.6039904,6.437155,241.11842,8.115094396,,,
20/01/2011,389.2421625,1.7160655,13.570435,239.49629,19.58202361,,,
21/01/2011,389.3067507,1.1299149,12.839179,235.74547,8.032020441,,,
22/01/2011,389.3682667,0.98881876,8.930777,238.18484,4.27876781,,,
23/01/2011,389.4267235,1.610291,9.066909,232.5562,11.52030742,,,
24/01/2011,389.4821405,1.7031778,7.8430567,231.62485,11.14811423,,,
25/01/2011,389.5345432,1.1605589,12.836315,237.48306,8.471704891,,,
26/01/2011,389.583963,1.0995573,12.399089,238.1656,7.345503834,,,
27/01/2011,389.6304366,1.4173578,13.990382,237.16002,13.7716079,,,
28/01/2011,389.674006,1.4137301,10.049427,236.65895,9.841706046,,,
29/01/2011,389.7147179,2.1908092,10.695815,234.9076,25.15469609,,,
30/01/2011,389.7526237,2.1909046,12.090071,235.31381,28.43622001,,,
31/01/2011,389.7877788,2.1574922,7.985776,235.45953,18.21426592,,,
1/02/2011,389.8202428,2.0361571,11.942674,233.36383,24.26164387,,,
2/02/2011,389.8500786,1.7363994,6.8616843,233.30334,10.13738795,,,
3/02/2011,389.8773529,1.7355402,10.596819,233.85046,15.64015136,,,
4/02/2011,389.9021351,1.7914822,10.629945,233.03116,16.71675942,,,
5/02/2011,389.9244977,1.7335354,9.425758,234.12952,13.87962699,,,
6/02/2011,389.9445155,1.7087147,11.88215,235.34612,16.99926805,,,
7/02/2011,389.9622658,1.6001718,13.609766,235.07256,17.0757569,,,
8/02/2011,389.9778279,1.7566378,12.628012,235.64168,19.09393825,,,
9/02/2011,389.9912831,2.01,14.0346775,236.20186,27.78373528,,,
10/02/2011,390.002714,2.2121933,15.460628,235.7111,37.07399235,,,
11/02/2011,390.012205,1.9330558,14.511521,234.12265,26.57038186,,,
12/02/2011,390.0198412,1.5511032,13.097792,232.32043,15.44100476,,,
13/02/2011,390.0257092,1.0383646,12.141622,233.42224,6.414643654,,,
14/02/2011,390.0298959,1.4022745,12.598131,233.72675,12.13859085,,,
15/02/2011,390.0324893,1.5916755,14.306369,234.82924,17.75965665,,,
16/02/2011,390.0335775,1.4175488,13.094355,234.93234,12.89306667,,,
17/02/2011,390.0332489,1.4181216,12.713262,234.35635,12.52795028,,,
18/02/2011,390.0315919,1.3346858,13.5854225,233.47655,11.85843314,,,
19/02/2011,390.0286952,1.0113484,12.421331,234.87598,6.225379029,,,
20/02/2011,390.0246468,1.0006564,12.373122,234.13503,6.070791675,,,
21/02/2011,390.0195345,1.1867162,15.307884,234.68214,10.56343063,,,
22/02/2011,390.0134457,1.3424184,15.292896,236.01971,13.50397445,,,
23/02/2011,390.0064669,2.032816,14.281644,236.57715,28.91814452,,,
24/02/2011,389.9986839,1.9787831,10.818869,234.98802,20.75746562,,,
25/02/2011,389.9901816,1.893438,9.307383,235.37704,16.35030443,,,
26/02/2011,389.9810436,1.8702402,8.5601845,233.24698,14.67148185,,,
27/02/2011,389.9713527,1.729335,12.463527,233.1535,18.26397489,,,
28/02/2011,389.9611898,1.5509123,12.863809,232.14172,15.16142925,,,
1/03/2011,389.9506349,1.5659002,12.964428,233.07376,15.57677689,,,
2/03/2011,389.9397661,1.7225571,12.910872,234.26906,18.77149705,,,
3/03/2011,389.9286598,2.0427442,15.104355,236.37576,30.88348036,,,
4/03/2011,389.9173908,1.9119581,11.207886,235.09042,20.07596945,,,
5/03/2011,389.9060317,1.9689503,8.177181,236.48161,15.5334956,,,
6/03/2011,389.8946532,2.1923366,11.205213,237.1772,26.38946982,,,
7/03/2011,389.8833238,1.9580674,10.004081,235.21896,18.79440379,,,
8/03/2011,389.8721099,1.6015084,11.556903,230.61102,14.52432606,,,
9/03/2011,389.8610751,1.2694837,12.13828,227.75374,9.585339273,,,
10/03/2011,389.8502809,1.2085775,13.333397,230.22542,9.543021448,,,
11/03/2011,389.8397859,1.0768368,13.231154,234.09653,7.517848714,,,
12/03/2011,389.8296461,0.9949285,13.677546,234.30411,6.634191555,,,
13/03/2011,389.8199147,0.910729,10.317108,234.44363,4.193072664,,,
14/03/2011,389.8106416,0.99225545,12.861708,237.38615,6.204998938,,,
15/03/2011,389.801874,1.0438062,8.934309,235.97435,4.769762921,,,
16/03/2011,389.7936556,1.0698678,7.381296,235.9991,4.139891269,,,
17/03/2011,389.7860268,1.1192229,7.2390547,236.33452,4.443356033,,,
18/03/2011,389.7790248,1.3056645,10.61047,235.6733,8.863268261,,,
19/03/2011,389.7726828,1.9524349,14.509707,235.48634,27.10240601,,,
20/03/2011,389.7670305,1.9929118,13.041468,235.21278,25.3804149,,,
21/03/2011,389.7620937,1.602272,8.095465,233.48067,10.18381183,,,
22/03/2011,389.7578942,1.4248995,10.138399,230.74918,10.08634751,,,
23/03/2011,389.7544498,1.4695768,14.173291,236.6397,14.99862194,,,
24/03/2011,389.7517738,1.3696257,17.42194,236.78473,16.01387326,,,
25/03/2011,389.7498753,1.1459529,15.008699,234.29999,9.657676723,,,
26/03/2011,389.7487588,1.0492476,14.979583,235.71385,8.080751895,,,
27/03/2011,389.7484239,1.3413682,11.542583,236.62732,10.17642178,,,
28/03/2011,389.7488658,2.252479,15.395043,237.1339,38.27352721,,,
29/03/2011,389.7500743,2.2246037,10.95586,237.24869,26.56732719,,,
30/03/2011,389.7520344,1.9159676,7.6248255,235.80527,13.71520522,,,
31/03/2011,389.7547255,1.9001205,9.252396,236.75311,16.36863932,,,
1/04/2011,389.7581222,1.9842246,10.429947,237.79306,20.12147627,,,
2/04/2011,389.7621945,1.8608848,7.3891244,237.492,12.53799335,,,
3/04/2011,389.7669079,1.4051384,7.104068,236.93457,6.872921677,,,
4/04/2011,389.772224,1.7257073,6.818057,237.91815,9.94926458,,,
5/04/2011,389.7781009,2.406654,8.36706,238.12299,23.7463179,,,
6/04/2011,389.7844929,2.267085,11.065548,236.3407,27.86792374,,,
7/04/2011,389.7913518,2.3828833,8.449255,232.10736,23.50823614,,,
8/04/2011,389.7986262,2.268517,9.02605,235.0918,22.76029524,,,
9/04/2011,389.8062627,1.9488074,7.3083615,233.91644,13.60047077,,,
10/04/2011,389.8142057,1.6010311,6.3768215,234.14052,8.009398032,,,
11/04/2011,389.8223978,1.3681937,6.786363,233.51505,6.22484209,,,
12/04/2011,389.8307805,1.3603656,6.8035464,234.788,6.169396938,,,
13/04/2011,389.8392938,1.3686711,6.8146205,231.83517,6.255124376,,,
14/04/2011,389.8478774,1.3953055,7.671126,230.94781,7.318023647,,,
15/04/2011,389.8564703,1.3821315,7.277527,231.84341,6.812062681,,,
16/04/2011,389.8650113,1.3223709,7.73881,232.57887,6.630966463,,,
17/04/2011,389.8734389,1.7045143,13.536449,230.92995,19.27090585,,,
18/04/2011,389.8816914,2.4330974,7.378719,233.23186,21.40405415,,,
19/04/2011,389.8897069,2.0884714,7.0437346,235.85889,15.05414617,,,
20/04/2011,389.8974235,1.7153972,8.93784,234.66016,12.8871846,,,
21/04/2011,389.9047793,1.6562093,6.467417,234.73163,8.692753847,,,
22/04/2011,389.9117123,1.7156836,6.685362,237.81093,9.642627906,,,
23/04/2011,389.9181608,1.7590244,7.9677334,239.25572,12.08021327,,,
24/04/2011,389.9240633,1.6228924,13.129772,238.84607,16.94465448,,,
25/04/2011,389.9293586,2.0091407,13.741316,237.13596,27.17972822,,,
26/04/2011,389.9339857,2.2379684,8.544528,235.90424,20.96969227,,,
27/04/2011,389.9378843,2.0501904,6.6193004,236.29327,13.63316096,,,
28/04/2011,389.9409943,1.7167337,6.8935695,237.85423,9.955110926,,,
29/04/2011,389.9432564,1.3913915,16.083628,237.30367,15.25733885,,,
30/04/2011,389.9446121,1.284949,14.167946,236.83559,11.46237874,,,
1/05/2011,389.9450033,1.2225152,14.142361,235.17497,10.35682252,,,
2/05/2011,389.9443733,1.0148805,12.007875,237.6501,6.060271129,,,
3/05/2011,389.9426658,0.9531151,13.375115,239.42068,5.953663776,,,
4/05/2011,389.9398262,1.1893891,11.030513,238.47903,7.646095166,,,
5/05/2011,389.9358005,1.0365509,11.178005,237.57448,5.884934666,,,
6/05/2011,389.9305363,1.056312,10.027279,238.87769,5.482310211,,,
7/05/2011,389.9239827,1.3830862,12.356989,240.88472,11.58263141,,,
8/05/2011,389.9160901,1.4820826,6.6020217,237.9484,7.1058796,,,
9/05/2011,389.9068106,1.7663752,8.026539,238.14911,12.27129276,,,
10/05/2011,389.8960983,1.7126287,14.374053,237.46588,20.6586414,,,
11/05/2011,389.8839089,1.4499111,13.680983,237.01361,14.09276249,,,
12/05/2011,389.8702005,1.5625589,11.869166,237.97246,14.20002397,,,
13/05/2011,389.8549332,1.9120536,15.600578,238.37318,27.94710936,,,
14/05/2011,389.8380695,2.1185427,14.463217,237.44113,31.80793138,,,
15/05/2011,389.8195744,2.274245,9.377454,237.56073,23.76596863,,,
16/05/2011,389.7994156,2.5716162,8.003532,237.84254,25.93522808,,,
17/05/2011,389.7775638,2.5977733,8.816029,236.10632,29.15221698,,,
18/05/2011,389.7539926,2.6134295,12.842615,236.18742,42.98046616,,,
19/05/2011,389.7286787,2.3680863,10.769036,236.50705,29.59156672,,,
20/05/2011,389.7016025,2.000358,9.64208,234.81274,18.90524306,,,
