dates,shore,Hs,Tp,Dir,Eng,,real_dates
2018-12-22,364.6778354,1.12581,10.776864,253.06789,6.692967039,,
2018-12-23,364.6842807,1.0043794,11.968163,251.41893,5.91587745,,
2018-12-24,364.6849933,0.96046585,11.098006,252.29256,5.016547063,,
2018-12-25,364.6800398,1.6125822,6.377967,257.04416,8.126846768,,
2018-12-26,364.66951,1.7089058,5.112111,256.45444,7.315307774,,
2018-12-27,364.6535163,1.5566401,8.500997,254.83228,10.09351356,,
2018-12-28,364.632194,1.4238493,12.796984,255.055,12.71252322,,
2018-12-29,364.605701,1.2733977,11.811219,255.79593,9.38466824,,
2018-12-30,364.5742181,1.4579301,8.77412,254.98486,9.138460827,,
2018-12-31,364.5379478,1.5546354,9.998831,255.35603,11.84138259,,
2019-01-01,364.4971123,1.3653299,7.909023,260.32623,7.224272527,,
2019-01-02,364.4519501,1.3809859,7.2094607,262.63913,6.737167541,,
2019-01-03,364.4027116,1.6675696,10.9038315,261.14346,14.85741144,,
2019-01-04,364.3496549,1.792246,13.821219,260.16467,21.75392706,,
2019-01-05,364.2930406,1.4538252,9.631007,259.47186,9.974523629,,
2019-01-06,364.2331265,1.6040859,10.760159,263.51617,13.56656849,,
2019-01-07,364.1701674,1.7620792,14.172337,263.22748,21.56196815,,
2019-01-08,364.1044149,1.7433681,14.591806,259.2265,21.7311804,,
2019-01-09,364.0361163,1.6459948,14.685648,257.90265,19.49602675,,
2019-01-10,363.9655152,1.5210319,13.118317,257.52597,14.87136545,,
2019-01-11,363.89285,1.6039903,8.685911,257.0428,10.95002045,,
2019-01-12,363.8183546,1.5192181,11.23452,256.7761,12.70547347,,
2019-01-13,363.7422573,1.3977877,10.147659,256.30182,9.715035098,,
2019-01-14,363.6647806,1.6739657,7.824632,257.48474,10.74368116,,
2019-01-15,363.5861411,1.5246596,6.4149117,257.3294,7.306889641,,
2019-01-16,363.506549,1.560936,14.067899,258.23807,16.79559971,,
2019-01-17,363.4262077,1.434255,13.801649,256.15747,13.91168718,,
2019-01-18,363.3453136,1.4116299,10.916433,254.60547,10.65905077,,
2019-01-19,363.2640559,1.5472846,8.960562,262.5594,10.51167041,,
2019-01-20,363.1826158,1.8067564,8.419661,257.2366,13.46759009,,
2019-01-21,363.1011668,1.8042746,10.758249,256.66888,17.16101388,,
2019-01-22,363.0198739,1.785468,8.999989,259.90488,14.05860408,,
2019-01-23,362.9388937,1.7731532,9.883797,259.20792,15.22693232,,
2019-01-24,362.8583739,1.6913402,9.395783,255.00824,13.17015847,,
2019-01-25,362.7784527,1.5521533,10.977434,254.2405,12.95884036,,
2019-01-26,362.6992593,1.3427048,11.701149,254.13945,10.33678951,,
2019-01-27,362.6209126,1.5301011,13.073448,255.26463,14.99776273,,
2019-01-28,362.5435218,1.44762,10.914524,256.8613,11.20753308,,
2019-01-29,362.4671856,1.374208,9.235308,261.8535,8.545793785,,
2019-01-30,362.3919919,1.7049916,16.178041,259.44162,23.04445806,,
2019-01-31,362.3180177,1.5881433,15.044308,258.86285,18.59292295,,
2019-02-01,362.2453288,1.6285248,10.122266,259.45053,13.15414361,,
2019-02-02,362.1739794,1.6417942,8.158376,256.23102,10.77549504,,
2019-02-03,362.1040117,1.4869512,8.648966,255.06323,9.370304441,,
2019-02-04,362.035456,1.1135906,9.09488,253.97173,5.526423542,,
2019-02-05,361.9683298,1.2211787,9.647331,258.74533,7.04955496,,
2019-02-06,361.9026381,1.4445652,12.811303,256.26675,13.09977027,,
2019-02-07,361.8383728,1.3542559,13.26495,257.3012,11.92073874,,
2019-02-08,361.7755125,1.0798916,11.352323,255.33127,6.486958885,,
2019-02-09,361.7140219,0.88285345,13.167862,256.36368,5.029080454,,
2019-02-10,361.6538521,1.022804,10.1363945,259.90897,5.195943503,,
2019-02-11,361.5949399,1.5092899,5.0895815,268.8039,5.680982936,,
2019-02-12,361.5372073,1.6371167,6.693476,262.6879,8.790368227,,
2019-02-13,361.4805619,1.4736817,9.765421,265.03244,10.39188739,,
2019-02-14,361.4248959,1.6943951,12.510973,264.41797,17.60015694,,
2019-02-15,361.3700864,1.6952542,11.76301,259.43817,16.56472401,,
2019-02-16,361.3159947,1.7033689,9.054594,258.23535,12.87308062,,
2019-02-17,361.2624704,1.5737282,9.31101,257.49506,11.2993205,,
2019-02-18,361.2093564,1.2004629,10.205893,259.57562,7.206834958,,
2019-02-19,361.1564943,1.0711089,9.788427,264.69772,5.502705143,,
2019-02-20,361.1037301,1.617451,10.98679,264.03168,14.08410224,,
2019-02-21,361.0509193,1.6283339,13.755349,262.6137,17.87123735,,
2019-02-22,360.9979326,1.5896708,8.938795,268.03683,11.06851738,,
2019-02-23,360.9446592,1.7461365,14.270092,266.25113,21.31960894,,
2019-02-24,360.89101,1.7855635,13.821793,272.78156,21.59290449,,
2019-02-25,360.8369187,1.5238005,7.929166,267.62653,9.021522022,,
2019-02-26,360.782342,1.0387465,10.820778,255.60349,5.721023268,,
2019-02-27,360.7272575,1.4895289,8.004392,254.33948,8.70206448,,
2019-02-28,360.671661,1.6335844,8.536319,257.91022,11.16220183,,
2019-03-01,360.6155619,1.4353051,7.3786235,257.56516,7.448346753,,
2019-03-02,360.5589785,1.2862854,5.664658,254.80548,4.592450196,,
2019-03-03,360.5019336,1.1773607,7.877519,258.41953,5.350626172,,
2019-03-04,360.4444722,1.0306321,9.881124,259.41412,5.142919885,,
2019-03-05,360.3866618,1.1565495,7.9297385,270.72092,5.197367138,,
2019-03-06,360.3285921,1.1876708,6.9448338,266.9515,4.8000979,,
2019-03-07,360.2703747,1.6534408,12.946862,264.4901,17.3435461,,
2019-03-08,360.2121422,1.731149,12.848438,260.70908,18.8675414,,
2019-03-09,360.1540466,1.6442765,14.061312,257.53973,18.62823142,,
2019-03-10,360.0962581,1.672629,15.560291,257.59128,21.33108957,,
2019-03-11,360.0389628,1.4013199,12.103054,255.96365,11.64570085,,
2019-03-12,359.9823607,1.4099115,12.518705,256.25372,12.19380348,,
2019-03-13,359.926663,1.5871887,14.956767,261.43695,18.46251809,,
2019-03-14,359.8720898,1.7259938,17.051826,261.3483,24.89117712,,
2019-03-15,359.8188669,1.5196,14.519254,257.57614,16.42853936,,
2019-03-16,359.767223,1.2933499,12.785241,255.52374,10.47941566,,
2019-03-17,359.7173867,1.1949261,11.4159975,257.93634,7.987153658,,
2019-03-18,359.6695835,1.2330163,14.670374,255.57597,10.92886098,,
2019-03-19,359.6240329,1.2487679,14.606699,253.55933,11.16121857,,
2019-03-20,359.5809452,1.1440437,13.889954,253.73804,8.908039113,,
2019-03-21,359.540519,1.0737818,13.617308,254.01503,7.69341957,,
2019-03-22,359.5029386,0.98996437,11.8447275,253.39986,5.688009093,,
2019-03-23,359.4683715,1.1192229,15.844871,256.45648,9.725634915,,
2019-03-24,359.4369665,1.1728739,14.61825,256.22208,9.853581407,,
2019-03-25,359.4088518,1.3568336,10.271763,267.5158,9.266041689,,
2019-03-26,359.3841336,1.7674252,5.939118,302.6851,9.090758482,,
2019-03-27,359.3628951,1.9953938,12.201859,264.97882,23.80561026,,
2019-03-28,359.3451962,1.7854681,13.876493,260.47537,21.67604238,,
2019-03-29,359.3310727,1.2702473,6.1089487,256.74518,4.829910899,,
2019-03-30,359.3205375,1.1428981,7.49614,260.5008,4.797873469,,
2019-03-31,359.3135805,1.5346833,9.568669,279.4687,11.04295103,,
2019-04-01,359.3101703,1.9555854,13.777974,270.82056,25.81873817,,
2019-04-02,359.3102558,1.7913868,14.885932,258.96872,23.40727461,,
2019-04-03,359.3137679,1.4358778,8.455078,255.88803,8.541785482,,
2019-04-04,359.3206225,1.1091992,7.968497,254.51404,4.80387379,,
2019-04-05,359.3307167,1.4187897,8.392454,263.2419,8.277917684,,
2019-04-06,359.343927,1.2968819,6.722402,259.5722,5.540148653,,
2019-04-07,359.3601074,1.1678143,6.763929,257.05994,4.520044371,,
2019-04-08,359.379088,1.1277193,6.8921375,261.8267,4.294889942,,
2019-04-09,359.4006744,1.4808415,10.484935,263.55057,11.26623942,,
2019-04-10,359.424648,1.8755863,13.049486,262.64737,22.49383937,,
2019-04-11,359.4507666,1.8402644,11.052374,261.17233,18.34053931,,
2019-04-12,359.478766,1.7191203,13.784466,257.3349,19.96174778,,
2019-04-13,359.5083617,1.503753,9.843701,255.19795,10.9070551,,
2019-04-14,359.5392572,1.3121562,6.519254,256.26196,5.500029968,,
2019-04-15,359.5711546,1.3108197,6.413575,257.96313,5.399855983,,
2019-04-16,359.6037642,1.2240427,6.019785,261.48026,4.419470068,,
2019-04-17,359.6368124,1.1367884,6.099784,256.91977,3.862511657,,
2019-04-18,359.6700444,0.8860992,12.5537405,260.27054,4.829853035,,
2019-04-19,359.7032226,1.2129688,16.74424,262.80338,12.07148726,,
2019-04-20,359.7361199,1.620983,13.29989,259.03192,17.12383559,,
2019-04-21,359.7685278,1.6567822,14.103316,258.25113,18.96916249,,
2019-04-22,359.8002545,1.5738237,9.264042,259.05945,11.24368726,,
2019-04-23,359.831114,1.5080488,15.13328,259.078,16.86397456,,
2019-04-24,359.8609109,1.184425,11.134855,256.53482,7.654128996,,
2019-04-25,359.8894291,1.2329209,10.128184,259.92206,7.543937678,,
2019-04-26,359.9164285,1.5426068,9.324853,263.7746,10.8729792,,
2019-04-27,359.941653,1.9089986,12.833928,263.5904,22.91748197,,
2019-04-28,359.9648424,1.9971124,15.109987,263.85367,29.53011832,,
2019-04-29,359.985736,2.0115275,13.912579,266.04626,27.58390015,,
2019-04-30,360.0040682,1.7302896,7.707307,260.97028,11.30671208,,
2019-05-01,360.0195567,1.4992661,7.300056,257.82016,8.040438125,,
2019-05-02,360.0318953,1.5277145,7.131275,257.1988,8.155445046,,
2019-05-03,360.0407597,1.4027518,6.3595424,258.73502,6.131738377,,
2019-05-04,360.0458211,1.172683,6.4072747,259.7949,4.317483462,,
2019-05-05,360.0467621,1.3701029,8.61479,257.52942,7.92404889,,
2019-05-06,360.043285,1.4546844,8.827103,257.64078,9.152754998,,
2019-05-07,360.0351087,1.4510567,5.189914,272.642,5.354575013,,
2019-05-08,360.0219702,1.2775981,7.1367164,295.29822,5.707987766,,
2019-05-09,360.003625,1.4211763,6.673906,258.36798,6.604988691,,
2019-05-10,359.9798477,1.4520113,5.0129232,260.91733,5.178775962,,
2019-05-11,359.9504326,1.3978832,12.361667,259.74197,11.83627076,,
2019-05-12,359.9151942,1.8021741,8.900324,287.93265,14.16430874,,
2019-05-13,359.8739677,1.9434612,10.801303,264.05988,19.99051481,,
2019-05-14,359.8266086,1.8316727,12.773118,258.9969,20.99852306,,
2019-05-15,359.7729938,1.9559672,13.171871,259.04022,24.69259221,,
2019-05-16,359.7130207,2.0113363,12.299996,259.02924,24.38206213,,
2019-05-17,359.6466077,1.7258983,12.027828,256.1781,17.55551972,,
2019-05-18,359.573694,1.679598,5.0815625,255.79732,7.024316136,,
2019-05-19,359.4942394,1.8964927,6.084987,259.31857,10.72403161,,
2019-05-20,359.4082236,1.7561605,12.9271965,257.16376,19.53569381,,
2019-05-21,359.3156466,1.6329161,13.274114,255.6688,17.34320531,,
2019-05-22,359.2165278,1.4987888,13.981886,255.53339,15.39014512,,
2019-05-23,359.1109056,1.332681,12.682903,255.75331,11.03740969,,
2019-05-24,358.9988369,1.4642308,15.426165,256.78915,16.20589901,,
2019-05-25,358.8803969,1.6247063,15.013186,258.78177,19.41863391,,
2019-05-26,358.755678,1.59979,14.958103,257.11975,18.75851932,,
2019-05-27,358.6247896,1.576974,11.216668,257.33832,13.66812719,,
2019-05-28,358.4878573,1.6472356,6.144939,270.0308,8.170057168,,
2019-05-29,358.3450223,1.8877102,9.258792,283.0092,16.16668784,,
2019-05-30,358.1964408,1.9397382,9.096025,269.96964,16.77003475,,
2019-05-31,358.0422831,1.8958247,7.5918903,264.09906,13.37033715,,
2019-06-01,357.8827332,1.8691902,7.549791,263.699,12.92522167,,
2019-06-02,357.717988,1.647904,5.9690933,257.18985,7.942701897,,
2019-06-03,357.5482565,1.503562,7.4197683,257.36035,8.219191625,,
2019-06-04,357.3737592,1.4457108,14.342168,255.68733,14.68837447,,
2019-06-05,357.1947276,1.5208411,10.788511,256.83383,12.22715084,,
2019-06-06,357.0114029,1.9015526,10.930657,264.11142,19.36685197,,
2019-06-07,356.8240361,2.0513358,12.6132145,260.8823,26.00730676,,
2019-06-08,356.6328867,2.0156324,13.68776,259.78595,27.24903478,,
2019-06-09,356.4382223,1.7738214,15.246596,259.76877,23.50654239,,
2019-06-10,356.2403179,1.6804574,15.350366,260.02448,21.24074914,,
2019-06-11,356.039455,1.5154951,8.716841,258.94055,9.809893157,,
2019-06-12,355.8359213,1.5346833,7.4407706,265.80502,8.587199051,,
2019-06-13,355.6300097,1.4024653,6.2028856,260.71524,5.978250391,,
2019-06-14,355.4220181,1.1826113,13.724037,259.38934,9.405069499,,
2019-06-15,355.2122479,1.496593,6.227802,259.45877,6.834996489,,
2019-06-16,355.0010044,1.7256119,4.36243,258.13223,6.365181699,,
2019-06-17,354.7885953,1.7722939,7.65652,257.5899,11.78416967,,
2019-06-18,354.5753306,1.4737772,6.2251287,258.6725,6.625338646,,
2019-06-19,354.3615218,1.4933474,16.278564,257.90057,17.78827651,,
2019-06-20,354.1474809,1.6834166,12.902376,260.51663,17.91632718,,
2019-06-21,353.9335205,1.7302897,10.770946,261.20944,15.80110917,,
2019-06-22,353.7199526,1.5838475,7.0486035,258.8883,8.664148515,,
2019-06-23,353.507088,1.4106753,9.332968,260.57986,9.100599057,,
2019-06-24,353.295236,1.546521,16.299376,255.46396,19.10199388,,
2019-06-25,353.0847034,1.4135393,14.669229,252.58469,14.36213959,,
2019-06-26,352.8757942,1.3020371,14.439828,254.04321,11.99512611,,
2019-06-27,352.6688086,1.3459506,14.228088,254.55733,12.62992767,,
2019-06-28,352.4640427,1.3776447,9.82709,254.38551,9.138932403,,
2019-06-29,352.2617876,1.4851373,16.398659,257.54797,17.72301588,,
2019-06-30,352.0623288,1.5869977,14.976528,257.35965,18.48246181,,
2019-07-01,351.8659456,1.4041836,11.296095,265.00565,10.91370496,,
2019-07-02,351.6729107,1.6323433,9.444374,266.03595,12.33082854,,
2019-07-03,351.4834887,1.8410281,16.567726,263.5643,27.51565263,,
2019-07-04,351.2979365,1.8617439,16.216896,262.55252,27.54252109,,
2019-07-05,351.1165018,1.6580231,12.658942,259.51996,17.0519733,,
2019-07-06,350.9394228,1.5621771,12.347156,257.02078,14.76466337,,
2019-07-07,350.7669275,1.6016039,6.311142,256.14923,7.932576467,,
2019-07-08,350.5992329,1.7612201,0,256.2922,0,,
2019-07-09,350.4365442,1.4219401,7.5959954,256.43103,7.525638917,,
2019-07-10,350.2790544,1.4674766,9.612773,268.35437,10.14348372,,
2019-07-11,350.1269435,1.4622262,8.590733,263.0969,9.000267635,,
2019-07-12,349.9803776,1.6144915,9.000084,262.7869,11.49513745,,
2019-07-13,349.8395084,1.8260404,9.342419,268.87128,15.26427511,,
2019-07-14,349.7044727,1.9005978,15.580244,265.42352,27.57723877,,
2019-07-15,349.5753912,1.8446559,8.992542,264.70114,14.99371617,,
2019-07-16,349.4523684,1.9063257,12.556223,267.29517,22.35884194,,
2019-07-17,349.3354914,1.9998808,15.002112,266.58655,29.40063465,,
2019-07-18,349.2248298,1.774776,13.224759,260.89328,20.41131292,,
2019-07-19,349.1204348,1.6986911,11.217909,264.187,15.86122827,,
2019-07-20,349.0223386,1.6747295,10.571521,262.02533,14.52857092,,
2019-07-21,348.9305541,1.7716256,13.085858,262.83847,20.12529142,,
2019-07-22,348.845074,1.6606007,15.157719,262.19373,20.48143422,,
2019-07-23,348.7658706,1.5742055,10.968366,261.91605,13.31867019,,
2019-07-24,348.6928953,1.7452775,15.760672,265.81052,23.52338359,,
2019-07-25,348.6260782,1.7907184,17.244759,263.86328,27.09616334,,
2019-07-26,348.565328,1.6521044,13.906469,260.36127,18.59892862,,
2019-07-27,348.5105338,1.631484,12.506581,259.98047,16.31174105,,
2019-07-28,348.4615696,1.6430353,15.06235,259.0161,19.92427849,,
2019-07-29,348.4182989,1.713488,15.330128,260.2788,22.05484428,,
2019-07-30,348.3805809,1.7641795,14.273338,259.48285,21.76743081,,
2019-07-31,348.3482761,1.8873284,14.7210655,260.09598,25.69391454,,
2019-08-01,348.3212524,1.7458504,10.361881,258.25043,15.47564411,,
2019-08-02,348.2993907,2.1332443,9.278172,262.37518,20.68900893,,
2019-08-03,348.2825839,1.9840336,11.706495,261.33728,22.57984776,,
2019-08-04,348.2707365,2.0106683,13.966135,261.11047,27.66643351,,
2019-08-05,348.2637638,2.0158231,15.228458,260.96338,30.3219303,,
2019-08-06,348.2615917,1.7162565,13.198697,257.383,19.04984863,,
2019-08-07,348.2641553,1.3790767,6.89882,258.30405,6.429063802,,
2019-08-08,348.2713988,1.2799848,7.166406,261.84042,5.753168759,,
2019-08-09,348.2832746,1.4974524,11.18106,261.1366,12.28528145,,
2019-08-10,348.2997421,1.734872,8.4291115,281.5665,12.43119143,,
2019-08-11,348.3207675,1.8633668,9.799024,289.65308,16.67153575,,
2019-08-12,348.3463227,1.7932961,10.004463,292.0663,15.7649962,,
2019-08-13,348.3763841,1.754442,9.025191,295.76904,13.61226868,,
2019-08-14,348.4109323,1.7557786,9.965705,262.87833,15.05371224,,
2019-08-15,348.4499509,1.5549219,8.452883,255.82892,10.01424238,,
2019-08-16,348.4934253,1.5747783,7.235236,256.8902,8.791998898,,
2019-08-17,348.5413422,1.6513407,12.284435,256.83383,16.41438579,,
2019-08-18,348.5936883,1.405902,9.094116,255.18558,8.807784233,,
2019-08-19,348.6504494,1.2237563,14.819012,257.02286,10.87439767,,
2019-08-20,348.7116094,1.8419828,8.152075,278.21362,13.55299842,,
2019-08-21,348.777149,1.8007424,11.388695,263.05292,18.09560982,,
2019-08-22,348.8470452,2.0029354,16.080667,267.69107,31.61069347,,
2019-08-23,348.9212698,2.0256562,16.146538,264.8771,32.46436961,,
2019-08-24,348.9997884,1.8407418,14.549612,261.73047,24.15645721,,
2019-08-25,349.0825595,1.7826995,10.4764385,259.48148,16.31420943,,
2019-08-26,349.1695333,1.9514803,12.090739,263.79797,22.56198308,,
2019-08-27,349.260651,1.6830348,13.8917675,259.34604,19.28145389,,
2019-08-28,349.3558431,1.6168782,10.23205,259.05945,13.10730318,,
2019-08-29,349.4550294,1.7284758,11.500866,259.0691,16.83655488,,
2019-08-30,349.5581168,1.7487142,15.157337,259.4732,22.71206696,,
2019-08-31,349.6649996,1.6792164,13.98265,258.247,19.31963429,,
2019-09-01,349.7755577,1.4934429,7.0488896,255.76982,7.703605486,,
2019-09-02,349.889656,1.5696232,13.040799,261.92978,15.74313065,,
2019-09-03,350.007144,1.538311,11.344112,262.16486,13.15391032,,
2019-09-04,350.1278543,1.4014152,12.060476,258.28827,11.60631026,,
2019-09-05,350.2516025,1.5994081,9.3700075,259.3646,11.74504272,,
2019-09-06,350.3781863,1.745373,10.793953,265.25238,16.11213565,,
2019-09-07,350.507385,1.6069498,7.7312684,260.75787,9.782535902,,
2019-09-08,350.6389593,1.5918664,10.069856,260.48157,12.50352804,,
2019-09-09,350.7726501,1.6779753,10.035489,282.5851,13.84540763,,
2019-09-10,350.9081794,1.4326322,8.83579,263.9822,8.886093566,,
2019-09-11,351.0452489,1.743941,8.699276,259.21545,12.96411175,,
2019-09-12,351.1835414,1.7878546,5.9735804,258.9055,9.356107128,,
2019-09-13,351.3227214,1.8373051,17.172207,262.40747,28.40434351,,
2019-09-14,351.4624363,1.713297,11.543824,260.40253,16.60393734,,
2019-09-15,351.6023173,1.6418897,7.8846793,260.78192,10.41521095,,
2019-09-16,351.7419817,1.8283315,8.891636,262.37863,14.5642337,,
2019-09-17,351.8810337,1.9521486,12.193649,262.04388,22.76960605,,
2019-09-18,352.0190672,1.7775445,14.870372,260.25955,23.02283902,,
2019-09-19,352.155667,1.8310045,12.91049,259.72958,21.20887483,,
2019-09-20,352.2904281,1.7348719,15.92993,260.1056,23.49334049,,
2019-09-21,352.4229573,1.4092433,9.217742,259.73303,8.970002947,,
2019-09-22,352.5528748,1.1868117,7.8680687,262.32843,5.430350496,,
2019-09-23,352.6798158,1.5930121,9.252396,262.43707,11.50504817,,
2019-09-24,352.8034319,1.7183565,7.831983,260.31796,11.33168142,,
2019-09-25,352.9233924,1.9508121,9.064522,270.78482,16.90331437,,
2019-09-26,353.0393858,1.9868975,13.596687,260.9063,26.30147513,,
2019-09-27,353.151121,1.7318172,10.336869,254.81097,15.19109885,,
2019-09-28,353.2583282,1.5227503,6.625983,257.15552,7.528419047,,
2019-09-29,353.3607604,1.5850885,11.46984,258.75012,14.12083798,,
2019-09-30,353.4581933,1.7142518,8.105488,257.8229,11.67144091,,
2019-10-01,353.5504271,1.8430328,10.031097,260.3324,16.6959309,,
2019-10-02,353.6372863,1.9359196,6.7656474,259.19278,12.424533,,
2019-10-03,353.7186202,1.7149198,14.718392,255.54437,21.21016635,,
2019-10-04,353.7943032,1.5246596,12.672116,255.38423,14.43414305,,
2019-10-05,353.8642349,1.646472,10.899536,257.38644,14.47814058,,
2019-10-06,353.9283397,1.6344435,14.922209,259.7626,19.53300329,,
2019-10-07,353.9865665,1.4900061,12.947912,256.87643,14.08548845,,
2019-10-08,354.0388879,1.5554947,11.357955,256.49152,13.4658352,,
2019-10-09,354.0852995,1.6265199,5.142564,279.92096,6.666448793,,
2019-10-10,354.1258191,1.7477596,5.122994,295.87625,7.668021463,,
2019-10-11,354.160485,1.6037041,5.335211,266.4257,6.723511606,,
2019-10-12,354.1893545,1.2997459,5.108674,252.6761,4.228839304,,
2019-10-13,354.212503,0.91273373,6.9461703,252.37091,2.835500362,,
2019-10-14,354.2300212,0.7090131,10.043795,254.10095,2.474015629,,
2019-10-15,354.2420195,0.8384626,13.416547,255.38354,4.621726348,,
2019-10-16,354.2486308,1.2438037,7.057768,257.38644,5.350164645,,
2019-10-17,354.2500122,1.2837079,6.9939976,263.6557,5.647470704,,
2019-10-18,354.2463458,1.6790253,5.0943546,272.3183,7.037197373,,
2019-10-19,354.2378379,1.7750623,5.733774,288.7499,8.852457522,,
2019-10-20,354.2247176,1.7297168,11.657808,264.9328,17.09082336,,
2019-10-21,354.207234,1.8942018,8.106061,261.3304,14.25142979,,
2019-10-22,354.1856549,1.9411702,10.061742,262.02396,18.57789433,,
2019-10-23,354.1602659,1.858689,11.268028,260.2678,19.07468852,,
2019-10-24,354.1313684,1.8653717,9.864417,258.08615,16.81892641,,
2019-10-25,354.0992789,1.7400271,11.832031,256.28326,17.55364873,,
2019-10-26,354.064327,1.4462835,10.74498,261.17163,11.01307393,,
2019-10-27,354.026854,1.7611247,12.695124,264.89566,19.29359881,,
2019-10-28,353.9872118,1.7784036,8.068639,262.16898,12.504232,,
2019-10-29,353.9457605,1.7410772,6.4893737,258.8986,9.639065269,,
2019-10-30,353.9028674,1.669097,8.214603,261.6411,11.21361942,,
2019-10-31,353.8589039,1.7600744,3.0191526,258.88004,4.582929717,,
2019-11-01,353.8142429,1.5958759,9.3310585,256.37744,11.64461743,,
2019-11-02,353.7692553,1.3915825,7.3132305,265.43317,6.939421368,,
2019-11-03,353.7243078,1.3697212,11.691126,271.9925,10.74773071,,
2019-11-04,353.6797598,1.4861875,11.814752,267.93372,12.78697742,,
2019-11-05,353.635961,1.5687642,6.4015465,264.27707,7.719627142,,
2019-11-06,353.5932491,1.5414613,4.5128818,263.2701,5.254305138,,
2019-11-07,353.5519472,1.4694813,7.6815314,260.23688,8.12778146,,
2019-11-08,353.5123624,1.6687152,10.171621,262.55185,13.87876089,,
2019-11-09,353.4747839,1.7855635,12.856076,262.78622,20.0842265,,
2019-11-10,353.4394817,1.672152,9.621842,260.70493,13.18274363,,
2019-11-11,353.4067056,1.6575458,6.6770563,263.44675,8.989016815,,
2019-11-12,353.3766848,1.5966396,9.4955435,260.0169,11.86122927,,
2019-11-13,353.3496273,1.6913402,11.010942,261.6404,15.43414222,,
2019-11-14,353.3257206,1.9155858,14.33854,264.03442,25.78126544,,
2019-11-15,353.3051317,1.7925323,8.844477,265.32388,13.92522487,,
2019-11-16,353.2880065,1.7703847,10.637964,261.22043,16.33766143,,
2019-11-17,353.27447,1.7307669,12.591353,260.33514,18.48185853,,
2019-11-18,353.2646289,1.7391677,11.456951,260.60455,16.98040552,,
2019-11-19,353.2585742,1.7368766,12.399948,258.82367,18.32963734,,
2019-11-20,353.256386,1.728953,10.523025,257.86346,15.41356355,,
2019-11-21,353.2581385,1.5848976,8.760659,256.8297,10.78289241,,
2019-11-22,353.2639053,1.3953056,6.7480817,256.5644,6.437468049,,
2019-11-23,353.273765,1.4785504,7.506832,261.25067,8.041277375,,
2019-11-24,353.2878001,1.4833236,7.5398626,264.74445,8.128891461,,
2019-11-25,353.3060962,1.6206967,16.275223,264.34305,20.94722625,,
2019-11-26,353.3287405,1.5167361,14.618346,262.4439,16.47837432,,
2019-11-27,353.3558213,1.44867,7.996372,261.40466,8.222956691,,
2019-11-28,353.3874266,1.6423671,7.13013,273.99814,9.423972312,,
2019-11-29,353.4236429,1.5532988,10.00895,261.91394,11.83299315,,
2019-11-30,353.4645543,1.4783595,8.007732,260.91525,8.575623838,,
2019-12-01,353.5102414,1.5337287,10.178112,261.01013,11.73168502,,
2019-12-02,353.56078,1.6990728,6.5518074,291.17,9.267896543,,
2019-12-03,353.6162398,1.859071,8.732402,308.09103,14.78841921,,
2019-12-04,353.6766838,1.9108124,9.479601,278.94083,16.9598591,,
2019-12-05,353.7421665,1.8681401,14.341977,266.02222,24.52584545,,
2019-12-06,353.8127331,1.8161119,12.690637,259.654,20.50995512,,
2019-12-07,353.8884186,1.7235117,8.441427,257.97824,12.28684617,,
2019-12-08,353.969246,1.812198,13.332156,261.50916,21.45397451,,
2019-12-09,354.0552258,1.6740612,9.569719,259.66086,13.14128782,,
2019-12-10,354.1463548,1.3206525,6.8671255,255.79112,5.868784736,,
2019-12-11,354.2426148,1.0671949,8.125344,258.58173,4.534457324,,
2019-12-12,354.343972,1.0186037,6.546175,255.87294,3.328083316,,
2019-12-13,354.4503756,1.222038,4.9524946,265.00427,3.624011042,,
2019-12-14,354.5617573,1.3859501,6.9225903,255.32855,6.515682263,,
2019-12-15,354.6780304,1.474159,10.942972,255.71759,11.65252449,,
2019-12-16,354.7990888,1.47435,10.702211,255.16634,11.39910561,,
2019-12-17,354.9248066,1.5586449,7.5349936,263.50034,8.969605316,,
2019-12-18,355.0550372,1.7981646,9.512441,260.16537,15.07116912,,
2019-12-19,355.1896132,1.6955407,8.268351,267.27045,11.64746523,,
2019-12-20,355.3283459,1.8226035,8.512738,262.13666,13.85637879,,
2019-12-21,355.4710246,1.6465675,9.45058,260.6142,12.55491049,,
2019-12-22,355.617417,1.4847556,6.942638,260.54272,7.499469531,,
2019-12-23,355.7672688,1.9620769,14.543311,261.40466,27.43414444,,
2019-12-24,355.9203041,1.7134879,11.00321,258.44086,15.82987792,,
2019-12-25,356.0762251,1.2367394,7.045644,255.16634,5.280477167,,
2019-12-26,356.2347128,0.87703013,8.420998,251.22855,3.173866618,,
2019-12-27,356.3954279,1.1259054,8.115989,257.6497,5.041285972,,
2019-12-28,356.558012,1.6342527,10.432429,258.82504,13.65274378,,
2019-12-29,356.7220893,1.4697677,8.164199,261.02524,8.641856689,,
2019-12-30,356.8872685,1.4110572,7.113901,260.84103,6.940537983,,
2019-12-31,357.0531448,1.2175511,7.387788,262.3711,5.366422962,,
2020-01-01,357.2193024,1.3691484,11.989928,266.1219,11.01320445,,
2020-01-02,357.3853176,1.6217468,13.180368,261.03418,16.98594507,,
2020-01-03,357.5507607,1.7395496,14.417585,259.9688,21.37776178,,
2020-01-04,357.7151996,1.7346809,9.379936,259.05188,13.83041298,,
